text,label
"sloppily directed, witless comedy that supposedly spoofs the ""classic"" 50s ""alien invasion"" films, but really is no better than them, except of course in the purely technical department (good makeup effects). and any spoof that is worse than its target is doomed to fail (""casino royale"", ""our man flint"" are worse than almost any james bond movie). after two hours of hearing the screeching voices of the aliens, you'll be begging for some peace and quiet. (*1/2)",0
"what in god's name happened here? how does one go about creating what is practically a cheap knockoff of redneck zombies? was zombie '90 ever supposed to entertain someone ...anyone, or even make a dollars profit? but mainly, what happened here? zombie '90 extreme pestilence was directed by a lunatic by the name of andreas schnaas, who specializes in earth-shattering gore films, such as goblet of gore, and anthropophagus 2000, and some of which contain profanity in the titles. in the gore department, this one isn't much different than the rest. although, the level of ineptness ...well, earth-shattering. zombie '90 extreme pestilence is as bad as peter jackson's dead-alive is gory, think about it. getting too specific with the story would be a waste of time. an accident, involving chemicals causes the dead to come back, and eat the living. never has the concept been treated in such a manner. the gore effects are a whole, new low. just a z-grade nightmare. i can't tell whether, or not this was originally meant to be funny, somehow, i doubt the english dubbing was being very true to the original script, but stranger things have happened. the whole thing just reminds me of a shot-on-video introduction to a troma movie, except it lasts a hell of a lot longer. i've seen only one film that was worse than this, the chooper. for proof that andreas schnaas is an actual director, i would highly recommend nikos the impaler if you think you have no standards in what you look for in a bad movie, give extreme pestilence a try, but you've been warned. it takes nerves of steel to make it all the way through. but if gore is all you're here for, then you might be able to stomach this one. other than that, no atmosphere, no, and i mean no budget, no entertainment value, but mostly, no pride. show some pride, schnaas. 1/10 updated 7/5/09: after a few more viewings of zombie '90, i've had a change of heart, or i guess i just get it now. zombie '90 is hilarious, so nevermind the harsh words, although, extreme pestilence still only deserves one star.",0
"this is a great film!! the first time i saw it i thought it was absorbing from start to finish and i still do now. i may not have seen the play, but even if i had it wouldn't stop me thinking that the film is just as good.",1
"if you are the sort of person who can get a kick out of a very bad movie, then i highly recommend this one. if you aren't, stay away. this is an astonishingly cheap-looking movie, and at times you may find yourself wondering if it isn't just a prank someone is pulling on you. the most positive comment i can make about it is that the people responsible seemed to realize that it was super-low-budget nonsense, so there is at least a sense of fun here. but this is as amateurish as it gets. their idea of giant killer mushrooms are simply guys covered with beige colored sheets with what looks like trash can covers on their heads. it's obviously not meant to be taken seriously (to say the least), but even with that disclaimer you'll find yourself shaking your head at the awesome cheesiness of it all. or laughing out loud frequently, as i did.",0
"finally a movie where the audience is kept guessing until the end what will happen. well, we all kind of know that the lives of the brothers, andy (played by hoffman) and hank (played by hawke) will spiral downward towards destruction since where else is there to go but down, but we do not know how or when until near the end of the movie. hoffman is superb, as usual, and even hawke was decent as the younger brother who basically does what he is told since he really cannot think for himself. hawke might have been a little out of his element, but he played the part well enough. add into this mix andy's wife, played perfectly by marisa tomei, cheating with hank; andy's embezzlement of company funds to pay for his drug and sex addictions; and a father who finally discovers exactly what happened the day of the robbery. this movie will get you thinking.",1
"without question one of the most embarrassing productions of the 1970s, gaots seems to really, really want to be something important. the tragic truth is that it's so entirely valueless on every level that one can't help but laugh. reaching in desperation for the earthy elements of ingmar bergman's films, it follows a city couple's day in the wilderness...they walk along a shady path, allthewhile pontificating like a u.c. berkeley coffee clatch. almost every line of tarradiddle dialog delivered here is uproariously bad(""i feel that life itself is made up of as many tiny compartments as this pomegranate....but is it as beautiful?"") after what seems like an eternity of absolutely nothing happening(well...ok...we are treated to some nudity and a tepid soft sex scene), there is finally a very anticlimactic confrontation involving a pair 'nam vets who are making the nature scene and performing some pretty harsh folk ballads with an acoustic guitar. nothing at all eventful or interesting happens in this entire film. i thought the larry buchanan picture ""strawberries need rain"" was a weak example of a bergman homage. ""golden apples"" is every bit as bad, but the ceaseless random verbiage it presents makes it memorably awful. 1/10",0
shame on julia roberts and john cusack. they are so talented and should not have had any part in this movie. the storyline was dumb and predictable. the jokes were not funny. the romance was not really romance. i was all too happy when this movie ended.,0
"i'm not a huge star trek fan, but i was looking forward to this. i was intrigued by the pre-hype descriptions of the enterprise, its cramped-submarine styling and rough-edged technology compared to the treks we are used to. i didn't see anything all that interesting in this pilot. i found the plot to be convoluted and confusing. i will admit that i did like some of the character development - the depictions of the humans as an 'adolescent' species ready to outgrow their britches was entertaining. and that vulcan babe had one hell of an incredible rack. but i don't think i'm going to get hooked on this series. 3/10",0
"""descent."" yeah. boy... i haven't seen anything this powerful and scintillating since bruno dumont's, ""twentynine palms"" (2003). (by the way this film is not to be confused with another fairly recent pic about the topic of ""female empowerment,"" ""the descent"" (2005), directed by our splat pack friend, neil marshall, who also happens to be a major talent his own right.) but getting back to this ""descent,"" the nc-17 rated (uh-oh) effort on which the lovely ms. dawson takes a producer's credit (congratulations) and directed by talia lugacy (strong chance that's not a real name), as good as it is (in moments), it will not be appreciated by most lay people out there because the script is pretty flawed. as a producer, you really have to tighten up that script. of course, in the premise alone, you have the promise of rising conflict, but there still lies the task therein of accomplishing rising conflict. at times, this thing plays like an interesting piece of experimental theater and, well, i guess i'll let the others who've already commented here speak to the boringness of it, namely that which occurs in the second act -but find me a second act that isn't boring? there's also this catch 22 that goes along with these quasi-independent films like ""descent"" in which rosario happens to be attaching herself to and leveraging her ""fame-identity"" to get a script into production that would, under usual circumstances, not get made at all while at the same time she is basically a miscast in the film's leading role. rosario dawson is gorgeous and, apparently, you can shoot this girl from just about any angle all day long, but, oh, wow-wee, how fast the time just slips away: rosy ain't no undergraduate no more. that's part of the confusion about the screenplay: ""is she a graduate student? a ta? no, graduate students don't really have these type of qualms with football players, do they?"" again, if you are rosario dawson, executive producer, that's the one of many, many aspects to the professional film process you'll have to think about as you embark on this wonderful new role in your film career. and if you don't have the answer to why you're movie isn't convincing, let me tell you: there is a boatload and a bevy of vivacious, well-qualified, undergraduate aged talents, pining to get involved in the business, who might have nailed that lead character down, all the while, looking just as darn good as you know who; but unfortunately without ms. dawson -no honey, no money. i have to say, the camera department did an outstanding job, however, because this film is really well shot (i.e. lit) in all its dreary/dreamy darkness. the nightclub scenes look wonderful; one can tell all those music videos are starting to pay off and the play with time... the shooting/framing is all quite excellent which makes the picture a rewarding watch. ""descent"" is good not great. however, i have a feeling, thanks to netflix, this movie will find a life of its own. i hope this group continues making films. if you're into experimental american film-making, cinematographic imagery of implausibly well formed college studs (or male model drop-outs) in their early twenties, or if you're an undergraduate, just plain angry at the hormonally aggressive young men that comprise less than half of your american university, ""rosario dawson's descent"" might be your flavor of rockaroll.",1
this film was in one word amazing! i have only seen it twice and have been hunting it everywhere. a beautiful ensemble of older screen gems who still have that energy. judy denchs ability to carry the whole film was amazing. her subtle chemistry with the knight in stolen armour was great,1
"i realized a couple of days ago that the makers of this film put a play on words into its title. this movie is not primarily about the act of ""riding giants,"" but mostly about the people who are the giants of the sport, riding giants, to change the emphasis. in my teens i lived a block from the wedge, one of the hardest-breaking and best bodysurfing spots in the world. i've been out in 15-to-18 foot surf, and have ridden and been hammered by 10 and 12-foot waves on many occasions. that experience is why i am in complete awe of the surfers in this film. the idea that jeff clark, to all appearances a normal mortal, could get away with riding maverick's by himself for over a decade is beyond my grasp. the first safety rule of any water sport is ""never surf/dive/swim by yourself."" he went where sane people would not, and lived to tell about it. i wouldn't go out there if the water were 75 degrees and the sharks all left. in the world of warm water: the first shot of the waves at jaws always makes the skin tingle over my entire body. these are not just scary waves, these are uncontrolled-bowel-evacuation waves. when we see laird hamilton not only surviving 40-to-60 foot waves (i can hardly type those numbers), but actually working the faces like a fun day at rincon, i'm blown away. there is a dedication and focus in big-wave riders which is comparable to that of anyone in the world. this a great film. i gave it a 9 instead of a 10 only because it neglects to mention that there are great big-wave riders in the world outside the hamilton/kalama crew, and i think they deserved mention. splice in ken bradshaw at outside log cabins and a 10 it is!",1
"there seems to be only two types of reviews of this film on the net. those who hate it and curse ralph bakshis name and those love it and call it work of genious. i'm inclined to be in the middle. i'am forced to agree with most of the criticisms of this film (e.g.the cruel cutting of the story, badly rotoscoped charecters, over acting etc...) but dispite this i still love this film. the rotoscoping (when done properly)adds an eerie lifelike dimension to the charecters and the final battle scene at the end of the film is fantastic. the surrealistic scenes when the nineriders chase frodo are stylish and well executed and the musical score... magic. sadly the bad points outweight film but if you can bring yourself to ignore them it is a great film. (no doubt i'll be lynched by an angry mob of people who hate this film after writing this review, ah well, such is life)",1
"well ""wayne's world"" is long gone and the years since then have been hard for snl off-shoot movies. from such cinematic offal as ""it's pat"" to the recent 80 minute yawn, ""a night at the roxbury,"" many have, no doubt, lost faith that any other snl skit will ever make a successful transition to the silver screen. well fear not because tim meadows comes through in spades. the well-written plot maintains audience interest until the very end and while it remains true to the leon phelps character introduced in the five minute skit, the storyline allows the character to develop. the humor (consisting largely of sex jokes) is fresh and interesting and made me laugh harder than i have in any movie in recent memory. its a just great time if you don't feel like taking yourself too seriously. tiffany-amber thiessen of ""saved by the bell"" fame, makes an appearance in the film and looks incredible. finally billy dee williams, reliving his colt 45 days, gives the movie a touch of class. and for those out there who are mindless movie quoters like myself, you will find this movie to be eminently quotable, ""ooh, it's a lady!""",1
"when originally screened in america in 1972, 'the night stalker' became the highest rated made-for-t.v. movie in history. based on jeff rice's unpublished novel, it told how a fearless investigative reporter named carl kolchak ( the late darren mcgavin ) discovered the existence of a vampire in modern-day las vegas. when it arrived on british television four years later, it did not quite have the same impact, but my friends were talking about it at school on monday morning, as indeed was i. we all agreed that it was one of the most exciting things we had seen. i did not know of the existence of 'the night strangler' until it turned up nearly a decade later. i.t.v., who screened the 'kolchak' movies, had apparently decided to pass on the spin-off series; they felt 'barnaby jones' starring buddy ebsen to be more of a draw, and anyway, viewers might confuse 'kolchak' with 'kojak'! for years my only source of information concerning the show was an article in fangoria magazine. i could not even purchase the jeff rice novels. then something wonderful happened. in 1990, b.b.c.-2 put out the show as part of a late-night friday series devoted to the supernatural called 'mystery train', hosted by richard o'brian. 'kolchak' found himself rubbing shoulders with the likes of 'the brain eaters' and 'earth vs.the spider'. the opening titles were trimmed, removing kolchak's whistling, and the closing credits...well, there were none. the first episode screened was 'werewolf'. i cannot say i was overly impressed, but stuck with it, and am i glad that i did! i really wish i'd seen it in 1974. my twelve year old self would have adored it. creepy, humorous, exciting, no wonder it fired chris carter's imagination. the show's biggest asset was, of course, mcgavin. unlike the recent kolchak, the original was an everyman figure, eccentrically dressed, rather conservative. he was to the supernatural what 'columbo' was to crime. the late simon oakland was great too as kolchak's bad-tempered boss tony vincenzo. the scripts overflowed with wonderful, dry wit. i found myself enjoying the programme more for the humour content than the horror. when the twenty episodes ended, i felt bereft. 'the x-files' came along a few years later and filled the void - but only to an extent. i wanted kolchak and vincenzo back. i am glad that the show was never revived though. without oakland it would not have been the same. i have the rice books now and have read them several times. i was very surprised when stephen king slated the first ( in his book 'danse macabre' ) as it is as good as anything he has written. alright, so some of the monsters were hardly state-of-the-art, but so what? the new 'kolchak' totally missed the point of the original. what you don't see is sometimes more frightening than what you do... best episode - 'horror in the heights' worst episode - 'the sentry'",1
"best-selling horror novelist cheryl (a solid and sympathetic performance by the lovely virginia bryant), her husband tom (the likable paolo serra), and their son bobby (nicely played by patrizio vinci) go to a remote castle located in the countryside for summer vacation. local legend claims that the area is cursed. cheryl discovers a creepy, hairy, nasty ogre (hulking david flosi in a strikingly hideous costume) living in the basement. cheryl has to surmount her deep-seated childhood fear of the beast so she can defeat the foul find. director/co-writer lamberto bava does an expert job of creating and sustaining an eerie and unnerving nightmarish mood. moreover, bava eschews the standard blood'n'guts fright flick routine in favor of crafting a compelling and provocative dark adult fairytale-like fable on how the best way to overcome that which frightens us is to face said source head on. sturdy supporting turns by sabrina ferilli as friendly school teacher anna, stefania montorsi as hottie babysitter maria, and alex serra as batty painter dario. gianfranco transunto's glossy cinematography boasts a few fluid tracking shots and plenty of great atmospheric lighting. fabrizio sforza's gnarly make-up f/x, simon boswell's splendidly spirited spooky'n'shuddery score, and the dank, dark, cobweb-covered cellar set all hit the skin-crawling spot. well worth watching.",1
"david lean's worst film. even 'in which we serve' was'nt as bad as this. usually a film with a really good reputation like this one, has at least some redeeming qualities, which makes one understand why it might be considered a classic. but after watching this i just could not get why this piece of crap was liked so much even back in 1945! i disliked the acting, stiff upper lip british mannerisms, story, script (which may be quite witty at times but totally unfunny) and soundtrack. the elvira character is meant to be alluring and attractive, but was in actual fact ugly and had a weird and annoying voice. just another film that has convinced me not to trust a films reputation. another very overrated 'british classic'.",0
"welcome to movie 17 on the chilling classics 50 pack. where we'll see, that's right. another movie that makes absolutely no sense. seriously, this movie had me so confused at the end, i thought i was rewatching ""at dawn they sleep."" the plot seems simple enough....well that is until 3 seconds into the movie where a girl supposedly killed a cat and then...um.. explodes? i have no idea what happened. and that was before the title screen. that's really sad when i can't even tell what happened in the first 3 minutes. anyway it stars a photographer with a big mustache who finds this girl after dumping his other girlfriend on the way to take pictures of something somewhere. so we get there but not before somebody steals their jeep to drive it 200 feet out of the way towards a town. suspicious? nah. so they decide to stay at this deserted village with one old lady. and then blah blah stuff happens and blah blah talking. the guy with the mustache goes out in the fog for some reason even though the old lady tells him not to. he gets lost and then finds his way back. oh, i forgot to mention this is all after an incredibly pointless 20 minutes of them staying in the house of a guy who looks like that buggy eyed guy from casablanca. then they leave. there's really no point to this scene. it's really just padding. if you cut it out no one would have noticed or cared. but sadly, that was actually the best part of the movie. wait. let me rephrase that. really sadly that was the best part of the movie. because the rest is so confusing that i had to look on imdb to find out what happened. but of course no one else knows so i'm sol. seriously, the last 30 minutes of the movie were some of the most mindscrewing moments i've ever seen on film. they dressed her up in a dress, he gets kidnapped, then released, he runs back to the house, then at the end the witches are in the house and it ends? seriously. i have hardly ever been so confused in a movie. i mean, as bad as movies such as ""war of the robots"" are, at least they make sense. this movie doesn't even make the attempt to be coherent. the ending was as confusing as the end of ""at dawn they sleep"" and the plot was much more boring. this movie gets a 1 just for its sheer ""i have no idea what happened in this movie""ness. ""witches mountain"" gets 1 confused movie watcher out of 10.",0
"this one is considered a key pre-code film  from the director who later made the musical biopic the jolson story (1946), but also the paranoid sci-fi invasion u.s.a. (1952)!  and features one of barbara stanwyck's best early roles. she's supported by a fine cast which includes popular actors and valued character performers of the day  george brent, douglass dumbrille, edward van sloan, nat pendleton and john wayne (at one point addressing stanwyck with the titular nickname, derived from a popular song which is heard constantly throughout) in the former category and, in the latter, robert barrat (as stanwyck's father), donald cook (as her most tragic conquest), alphonse ethier (as her elderly mentor  more on this later), arthur hohl (as a lecherous politician) and henry kolker (as cook's boss and father-in-law, whom stanwyck also seduces). curiously, scenes in which walter brennan appeared were subsequently deleted at his own request when the film ran into trouble with the censors! abetted by crackling i.e. typically hard-boiled dialogue and realistic anton grot sets, the narrative contains unexpected overtones of nietzschean philosophy fed to our small-town heroine by the intellectual ethier (stanwyck complains to him early on that she's no ""ball of fire"" which, of course, contradicts her later comedy  directed by howard hawks and co-starring gary cooper  of that name!). under ethier's auspices, she quickly blooms into an essentially heartless character determined that nothing shall stand in her path to success; the symbolic depiction of her rise in stature at the new york firm she's eventually employed with is reminiscent of a similarly sardonic one  relating to an ambitious statesman's lust for power  in sergei eisenstein's october (1927)! sociologically, it's also interesting that stanwyck is constantly seen sticking her neck out for her black maid/companion. the first two-thirds of the film are simply terrific; at first, i found the latter stages somewhat disappointing  because i was expecting to see stanwyck get her comeuppance by falling for the belatedly-introduced george brent character while he ignores her but, just like the others, he's soon under her spell! on second viewing, however, this aspect felt less jarring  as it's evident that stanwyck has been affected by the two deaths her selfish behavior has caused, and that her tenure in paris has softened her (even if she tries to cling to her hard-earned wealth for as long as it's possible). released on dvd by warners as part of their forbidden hollywood volume 1 collection, the film is presented in two strikingly different edits  a recently unearthed pre-release version and the tamer theatrical release print. among the considerable footage cut from the latter is dialogue pertaining to stanwyck's life as a tramp from the age of 14 (though it's heard in the accompanying trailer!), while many other scenes have been shortened (i.e. censored for content): the violent fisticuff which develops between stanwyck and hohl after she resists his advances; the seduction at the railroad car; the scene in which dumbrille is surprised with stanwyck by cook; the shooting, followed by a suicide (only shots are heard in the shorter version); stanwyck thinking about her conquests while the phonograph is playing (again, only brent appears in the version released to theaters), etc. tha latter, then, utilizes alternate takes for some scenes  and includes an establishing shot of the city which is missing from the longer version; however, we also get an obviously tacked-on happy ending (the pre-release version concludes abruptly on a very effective open-ended note) and an equally unconvincing cautionary letter sent by ethier to stanwyck in new york which, basically, has the function of substituting all references to nietzsche!",1
"strange, almost all reviewers are highly positive about this movie. is it because it's from 1975 and has chamberlain and curtis in it and therefore forgive the by times very bad acting and childish ways of storytelling? maybe it's because some people get sentimental about this film because they have read the book? (i have not read the book, but i don't think that's a problem, film makers never presume that the viewers have read the book). or is it because i am subconsciously irritated about the fact that english-speaking actors try to behave as their french counterparts?",0
"for shame, for shame that a fine actor such as joseph fiennes would allow himself to be cast in this piece of nauseating drivel. the movie was not only bad, but down right horrible and of no redeeming quality. the plot, (was there one?) seemed to go no where. the russians played silly kill or be killed games and the rest of the cast should be declared null and void for their pathetic performances. i gave up about 3/4 of the way through and turned it off. a ""1"" for awful only because there is nothing lower. don't waste your time on this one, you'll not miss anything.",0
"i didn't like this bill murray vehicle when it was originally released in the 80s, so i tried watching it again to see if my distaste for this film was down to my movie-going tastes in the 80s or was it that ""stripes"" is simply a bad movie. well, the verdict is in and ""stripes"" is a bad movie. now, ""stripes"" may have been innovative comedy in the early 80s, and it may appeal to people who have gone through basic training or who are bill murray fans, but its still a bad movie. why is it bad? mostly because ""stripes"" is supposed to be a comedy but it's just not that funny. there are some laughs, but they are few and far between. most of the movie is consumed by the dramatic plot which is incredibly convoluted and not very interesting. this lack of comedy is especially noticeable if you're used to more contemporary comedies such as ""anchorman"" which strive for laughs in every part of the movie. ""stripes"" further suffers from bill murray and harold ramis's lack of acting ability. bill murray is a great comedian but he was not a very compelling dramatic actor at this point in his career, and harold ramis is playing harold ramis. these two are just not good enough as actors to carry the dramatic arch of the movie. lastly, most of the comedy that there is in ""stripes"" revolves around bill murray's self-centered, smart-alec man-child character so if you don't find that character funny (like i didn't) you're not going to find most of what little comedy there is in ""stripes"" funny either. ""stripes"" is very much a movie of its era, it hasn't aged well and is not worth watching. if you want to watch an early 80's ""buddy"" comedy i would recommend ""stir crazy."" like ""stripes"" the humor in ""stir crazy"" is not as fast-paced as in contemporary comedies, but unlike ""stripes"" it has aged much better and as a result is still watchable.",0
"methinks the best screen version of quo vadis? ever made. well, yeah, the plot is not so strong and evident as in the book, sometimes meandering and loosing its suspense among aesthetic subtleties. but the film is really and beautifully ""strange"", has an enigma and style, that other versions - with r.taylor and the new one from poland - definitely lack. it has the air of roman decadence, the beauty of declining paganism and infant christianity. at least i believe it has). brandauer, forrest and syudov did excellent job in portraying their characters. forrest's petronius seems to be the biggest success of the cast (let alone brandauer who is the one of the greatest actors ever) and accumulates the very essence of this dying world (imho). that's it. that is the way it happened, guys... ))) imho",1
"the mood of this movie is pretty good and it captures the feel of the 80's well with some good performances. however..... the script is run of the mill with the exception of a couple of comedic moments and comes off as being weird where i expect it was intended to be edgy. the characters are totally over dramatized and unbelievable and full of right wing clichés that the script writer probably saw watching a panorama documentary on the national front. the biggest problem is this movie has no real story. it ticks all the right ""arty"" boxes but nothing actually happens and at the end you are left wondering what the point was. very disappointing",0
"was it foreshadowing when tori complained that her first boyfriend was treating her like a robot, and then her new boyfriend (the murderer) turned out to be a designer of artificial intelligence? i think so. scenes to make you squeal with delight: montages galore, a strip-tease in a kimono (what do you call it when you seductively put clothes on, instead of take them off?), and a climactic battle on skis! definitely tune in for the beginning and end, but you can grab a sandwich during the second act when all the plot is happening. is it better than co-ed call girl? nah. does tori ever make it to paradise, or out of the snow, even? nope.",0
"a stuttering plot, uninteresting characters and sub-par (to say the least) dialogue plagues this tv production that could hardly have been interesting even with a billion dollar production budget. the characters aren't believable, in their motives, actions or their professed occupations. the plot reads like a bad dungeons and dragons(tm) hack but with plasma rifles and force fields. there are severe continuity issues and the degree of pointless interaction between the characters has this author, at least, wincing. avoid it like the plague. watch any episode of dark angel and you will have better acting, dialogue and plot. yuck.",0
"robert siodmak does a fabulous job with this b noir starring ella raines, franchot tone, and alan curtis. and he does it, i might add, without a lot of help from his male actors, i.e., curtis and tone. it's raines all the way, a pretty, leggy actress who for one reason or another never reached the status of some of her ""noir"" counterparts. siodmak's use of sex, light, shadows, and music is truly remarkable as he tackles this genre. the shadows, lighting effects, and camera angles are all effective. but the highlight of the film takes place in a nightclub with a very sexual drum riff by elisha cook, egged on by an excited raines. it's this scene that brings ""phantom lady"" into new territory. siodmak's commitment to the material is matched only by raines, who gives a sincere performance as a woman in love trying to save her man. franchot tone phoned this one in. alan curtis didn't seem upset that he might die and didn't seem happy that he lived. and he never, except for a brief moment in prison, seemed to be in love with raines. the amusing thing about many of these films is that, as world war ii progressed, interest in psychiatry deepened. but often the terms were used incorrectly in films such as ""possessed,"" ""spellbound,"" and ""the greatest show on earth."" tone is called paranoid by thomas gomez - tone probably has some paranoia attached to his disorder, but he appears to be closer to a psychopath. in actuality, as evidenced by his headaches, he may have had a brain tumor pushing against his brain. phantom lady doesn't have the greatest plot, but it's well worth watching.",1
"here is the explanation screenwriter pamela katz gave me for why mvt introduced jg as a specific character in the film: ""...the historical record is very clear: joseph goebbels was directly responsible for the release of the rosenstrasse prisoners, so we needed a way to get goebbels himself into our film... for a woman like lena, a woman from an aristocratic family with connections, it wasn't unthinkable that she would make an attempt to go to the top. the idea of getting to goebbels wasn't impossible for her, so that became our hook."" those of you who insist on seeing an actual sex act here can read my new thread below & then fire away. jan lisa huttner films for two",1
"i mistakenly kept myself awake late last night watching this thing. about the only thing i could say good about this horrid film is that it could be used by film schools to show how not to make a movie. no proper character development, wait, i'm not even sure they were characters. set-ups were hokey and inane, and the overuse of split screens was wasted since sometimes they couldn't even synchronize with alternate shots. if i could give this a zero or minus rating i would. sadly, it isn't even worth the time for a few laughs. it's just a sad example of money wasted by hollywood, and now i waste my time even thinking about it.",0
"i watched this film in youth group, where my otherwise intuitive youth leader and his wife squeed over it. then some adult couple at a church-related christmas party misled themselves into giving a copy of this movie to every single family in attendance, and now my household is stuck with the film (though it thankfully still remains in its shrinkwrap). i cried bitter tears over these sad events, and here's why: first off: this film has good intentions, especially if you're a christian like me. this movie is trying to show that you should put your faith in god and that it'll make your life better. not so bad, right? eh. it turns out a be a problem--a big one. this movie was made by a church, so of course every single issue has to be dealt with as tastefully for christians as possible. it is all black-and-white, no gray areas. god's grace and will in this movie is a predictable thing, and it comes instantly to all those who do his bidding. this is not the god i know. this is not the christian life i am familiar with. the god i believe in is a powerful and trustworthy god, but he is not one that grants my every wish. i follow him as best i can, though the going is often hard; yet the football team in this movie finds their humility and self-control a lot easier than anyone should ever find it. i cannot relate to cardboard cutouts who flip from bad-side to good-side in the course of a few structured movie scenes. and when i do follow his commandments as laid out in the bible, i certainly don't find myself showered in blessing as these characters do. the largest of my immediate rewards is knowing that i have done the right thing; everything else comes with long, messy, arduous work. but take the example this movie sets: grant taylor coaches the football team at shiloh christian school, which has had 6 losing seasons in a row. he may lose his job over it, and he and his wife are low on money as it is. they want a baby, but the doctor tells him he is sterile. oh, and his car doesn't work. and the boys on his football team are disrespectful to their parents, whiny after their million losses, and bad at kicking field goals. this is sure one rundown community here. but wait, grant taylor decides he's going to trust in god for everything! and he passes on his faith to his team. so far, so good. not for long. as they begin to obey, blessing literally pour in on them. suddenly the students stop disrespecting their parents; the school has a big ""revival""; the team starts winning every game; they even win the grand championship against the hardest team in the league! coach taylor's job is reassured; the school gets him a shiny new truck as a present (which, by the way, is the epitome of shallow, fair-weather employers); he gets a raise; his wife (get this) even gets pregnant from his sterile sperm! and that skinny kid manages to kick his first darn field goal right when it really matters!! wowzers, woot, yay, praise the lord, etcetera, etcetera!!! ... yipe. just yipe. nobody in my church has ever experienced christ in a such a cut-and-dry manner. yes, there have been miracles aplenty in my family, as well as gifts and creature comforts, and i attribute them to god's grace and lovingkindness. but god isn't some faucet tap that you turn on and off by being good or bad! he is by and large a mystery; his gifts come unexpectedly, often when you think you don't need them but you really do. it's a long, hard slog to the road of fulfillment, and things never turn out the way you thought they would. this movie has good intentions. but because of its supreme shallowness and total escapism, it tanks tremendously to a 1/10. the bad acting and sports movie clichés seem to be mere pimples next to the leprous falsehoods that this movie inadvertently pushes. to all you future churches planning to make a movie: don't be afraid to show real life, even you have to add some inconvenient truths into the mix. however much the baser populace is wowed by this cotton candy treat, nobody has learned anything substantial from it. give us the meat, the bones, the real stuff! true life applies to everyone, not just christians, and that's one aspect ""facing the giants"" didn't manage to grasp.",0
"why did i enjoy the show to the last episode? because of the true talent melissa joan hart and her supporting cast had of demonstrating that whit, comedy, light-hearted humor, and deep thought could actually coexist. what i enjoyed most was the fact that i could come home from a hard day's work, and bust a smile... i was inspired... and why? it was an inspiration to watch as this magical person was so happy while helping others. sabrina was a hero in my opinion... even though she was vulnerable in ways that were not so different from our own... to very different; she had powers at her fingertip, wishes, and command that could be used for good or bad which may only exist in many of our imaginations. most everything we see, have, know about, own, or even desire... can be used for good or bad, and how we choose to define that, defines the person we are. she traveled the globe and other realms with these constant and unwaivering ideas in mind... to learn, to live, to laugh, and to love. she was always learning how to improve her skills to the benefit of all around her; she made mistakes as she was living life, going through different journey's of growth, as she, her aunts, and salem (the underrated, yet imperfect hero) did well to demonstrate that even through mistakes, you can still be noble, gifted, and wonderful. she also demonstrated many selfless, learning, and loving acts as she went along her way. if this isn't reason enough for 10 stars in this war torn world where people are so hostile toward each other, not realizing how differences are the spice of life rather than a reason to kill... then i don't know what is. this show was most certainly a trip to a better world as well as an inspiration to be better ourselves and a gift intended to bust a smile on our chops... i've heard from a doctor before that everything that i've mentioned above leads to a healthy ""hart""... and isn't that what we all need? :)",1
"this movie appears to have been an on the job training exercise for the coppola family. it doesn't seem to know whether to be an ""a"" or a ""b"" western. i mean, the hero is called hopalong cassidy for god's sake. william boyd must be spinning in his grave. all the ""b"" western cliches are here. the two-gun pearly toothed hero in the white hat with the trusty steed (""c'mon thunder""), the all-in-black bearded villain, the heroine in distress, the rancher in trouble, the cowardly sheriff, over the top bad guys etc. the acting, with few exceptions, is strictly from the yakima canutt school of acting. chris lybbert (who?) as the hero and louis schweibert (who?) as the villain look like they would have been more at home in a 30's poverty row quickie. the addition to the cast of veteran performers martin sheen, robert carradine, clu gulager and will hutchins helps a little, but they are not given enough to do to salvage this one. what was the point of the martin sheen/robert carradine framing sequences? are we to believe that the sheen character was a ghost? what was the purpose of the black gloves? it just didn't make sense. being a great lover of westerns from all genres, i tried hard to find some redeeming qualities in this film. the cinematography was quite good and the settings looked very authentic. aside from the hero and main villain, the other characters looked authentic. if the producers were going to resurrect the hopalong cassidy character, they might have given some thought to portraying him as he was originally written - a grizzled foul-mouthed ranch hand with a chip on his shoulder, the kind of part lee marvin would have excelled in. what else can i say but..on thunder, on big fellow.",0
"yes, the first ""howling"" was a classic. a rather good werewolf movie that i admit started slowly, but gained momentum along the way to have a rather good finish then the anchorwoman changed into a cute werewolf only to be gunned down on camera. yes that made for an entertaining horror movie to be sure...well forget all of that as this movie has nothing to do with that film. oh sure, they kind of make it out that the anchor woman is the same and that her brother or something is wanting to find out what and why things went down as they did, but they go from the little cozy retreat from the first movie to transylvania or somewhere here where they must battle evil magician werewolves or something. i often wonder what in the world christopher lee was doing in this movie, however i read the trivia here where it says he had never been in a werewolf movie before, but still read the script before you take a role. maybe you could have gotten into ""an american werewolf in london"" hell that could have been possible. it was set in london after all. heck, werewolves do not seem to figure much into this movie except for a rather bizarre and prolonged sex scene. in fact, the most memorable death in this movie for me was when the one gal started talking loudly and this one dude's ear's started bleeding.",0
